id,date,state,district,market,commodity,variety,min_price_quintal,max_price_quintal,modal_price_quintal,arrivals,original_unit,original_price,source,source_url,data_status,quality_flag,generation_method,observation_frequency,min_price_kg,max_price_kg,modal_price_kg
105,2021-04-23,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,862,1058,988,91,Quintal,988,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,8.62,10.58,9.88
106,2021-04-24,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,949,1122,1050,32,Quintal,1050,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.49,11.22,10.5
107,2021-04-25,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,769,953,869,21,Quintal,869,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,7.69,9.53,8.69
108,2021-04-26,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,878,1051,953,367,Quintal,953,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,8.78,10.51,9.53
109,2021-04-27,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,899,1077,1018,164,Quintal,1018,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,8.99,10.77,10.18
110,2021-04-28,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,893,1068,942,322,Quintal,942,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,8.93,10.68,9.42
111,2021-04-29,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,774,953,859,214,Quintal,859,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,7.74,9.53,8.59
112,2021-04-30,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,882,1089,948,327,Quintal,948,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,8.82,10.89,9.48
113,2021-05-01,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,805,1043,937,64,Quintal,937,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,8.05,10.43,9.37
114,2021-05-02,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,931,1105,1020,323,Quintal,1020,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.31,11.05,10.2
115,2021-05-03,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,947,1085,1012,94,Quintal,1012,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.47,10.85,10.12
116,2021-05-04,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,863,1028,962,69,Quintal,962,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,8.63,10.28,9.62
117,2021-05-05,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,871,1113,999,343,Quintal,999,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,8.71,11.13,9.99
118,2021-05-06,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,906,1072,972,260,Quintal,972,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.06,10.72,9.72
119,2021-05-07,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,877,1009,951,93,Quintal,951,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,8.77,10.09,9.51
120,2021-05-08,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,919,1106,1006,74,Quintal,1006,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.19,11.06,10.06
121,2021-05-09,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,914,1183,1032,110,Quintal,1032,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.14,11.83,10.32
122,2021-05-10,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,878,1058,952,376,Quintal,952,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,8.78,10.58,9.52
123,2021-05-11,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,761,996,878,151,Quintal,878,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,7.61,9.96,8.78
124,2021-05-12,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,872,1070,986,64,Quintal,986,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,8.72,10.7,9.86
125,2021-05-13,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,791,968,922,329,Quintal,922,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,7.91,9.68,9.22
126,2021-05-14,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,850,997,942,393,Quintal,942,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,8.5,9.97,9.42
127,2021-05-16,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,933,1086,982,20,Quintal,982,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.33,10.86,9.82
128,2021-05-17,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,831,1053,964,266,Quintal,964,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,8.31,10.53,9.64
129,2021-05-18,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,933,1137,1020,312,Quintal,1020,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.33,11.37,10.2
130,2021-05-19,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,789,963,883,404,Quintal,883,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,7.89,9.63,8.83
131,2021-05-20,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,904,1095,1002,140,Quintal,1002,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.04,10.95,10.02
132,2021-05-21,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1299,1646,1439,379,Quintal,1439,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.99,16.46,14.39
133,2021-05-22,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,897,1099,957,115,Quintal,957,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,8.97,10.99,9.57
134,2021-05-24,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,897,1033,945,457,Quintal,945,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,8.97,10.33,9.45
135,2021-05-25,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,816,1037,950,678,Quintal,950,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,8.16,10.37,9.5
136,2021-05-26,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,916,1082,970,206,Quintal,970,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.16,10.82,9.7
137,2021-05-27,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,981,1273,1129,110,Quintal,1129,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.81,12.73,11.29
138,2021-05-28,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,950,1068,1001,425,Quintal,1001,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.5,10.68,10.01
139,2021-05-29,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,858,1055,984,693,Quintal,984,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,8.58,10.55,9.84
140,2021-05-30,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,932,1130,1063,206,Quintal,1063,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.32,11.3,10.63
141,2021-05-31,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,923,1126,1036,308,Quintal,1036,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.23,11.26,10.36
142,2021-06-01,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,904,1041,984,164,Quintal,984,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.04,10.41,9.84
143,2021-06-02,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,968,1223,1094,31,Quintal,1094,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.68,12.23,10.94
144,2021-06-03,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,993,1207,1062,296,Quintal,1062,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.93,12.07,10.62
145,2021-06-04,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,988,1138,1068,123,Quintal,1068,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.88,11.38,10.68
146,2021-06-05,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,937,1105,1004,192,Quintal,1004,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.37,11.05,10.04
147,2021-06-06,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,951,1187,1052,203,Quintal,1052,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.51,11.87,10.52
148,2021-06-07,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,943,1181,1033,115,Quintal,1033,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.43,11.81,10.33
149,2021-06-08,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,969,1157,1067,112,Quintal,1067,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.69,11.57,10.67
150,2021-06-09,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,988,1135,1068,461,Quintal,1068,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.88,11.35,10.68
151,2021-06-10,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1009,1160,1062,52,Quintal,1062,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,10.09,11.6,10.62
152,2021-06-11,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,911,1186,1061,49,Quintal,1061,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.11,11.86,10.61
153,2021-06-12,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1055,1220,1117,53,Quintal,1117,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,10.55,12.2,11.17
154,2021-06-13,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1091,1246,1161,51,Quintal,1161,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,10.91,12.46,11.61
155,2021-06-14,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1002,1312,1154,275,Quintal,1154,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,10.02,13.12,11.54
156,2021-06-15,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,968,1182,1122,193,Quintal,1122,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.68,11.82,11.22
157,2021-06-16,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,971,1259,1126,45,Quintal,1126,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.71,12.59,11.26
158,2021-06-17,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,946,1219,1079,115,Quintal,1079,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.46,12.19,10.79
159,2021-06-18,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,902,1116,1005,336,Quintal,1005,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.02,11.16,10.05
160,2021-06-19,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,942,1112,1049,166,Quintal,1049,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.42,11.12,10.49
161,2021-06-21,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,992,1186,1115,523,Quintal,1115,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.92,11.86,11.15
162,2021-06-22,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,990,1281,1150,527,Quintal,1150,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.9,12.81,11.5
163,2021-06-23,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1008,1290,1140,401,Quintal,1140,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,10.08,12.9,11.4
164,2021-06-24,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1050,1203,1137,65,Quintal,1137,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,10.5,12.03,11.37
165,2021-06-25,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1001,1240,1105,171,Quintal,1105,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,10.01,12.4,11.05
166,2021-06-26,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,974,1229,1142,350,Quintal,1142,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.74,12.29,11.42
167,2021-06-27,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1005,1235,1136,197,Quintal,1136,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,10.05,12.35,11.36
168,2021-06-28,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1123,1366,1198,32,Quintal,1198,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.23,13.66,11.98
169,2021-06-29,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1024,1249,1122,98,Quintal,1122,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,10.24,12.49,11.22
170,2021-06-30,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1027,1348,1175,212,Quintal,1175,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,10.27,13.48,11.75
171,2021-07-01,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1032,1271,1154,363,Quintal,1154,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,10.32,12.71,11.54
172,2021-07-02,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,952,1213,1087,354,Quintal,1087,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.52,12.13,10.87
173,2021-07-03,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,999,1209,1143,176,Quintal,1143,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.99,12.09,11.43
174,2021-07-05,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1113,1333,1215,220,Quintal,1215,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.13,13.33,12.15
175,2021-07-07,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1042,1331,1164,177,Quintal,1164,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,10.42,13.31,11.64
176,2021-07-08,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1045,1160,1104,185,Quintal,1104,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,10.45,11.6,11.04
177,2021-07-09,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1107,1376,1232,354,Quintal,1232,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.07,13.76,12.32
178,2021-07-10,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,999,1298,1162,347,Quintal,1162,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,9.99,12.98,11.62
179,2021-07-11,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1144,1354,1211,709,Quintal,1211,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.44,13.54,12.11
180,2021-07-12,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1152,1366,1221,62,Quintal,1221,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.52,13.66,12.21
181,2021-07-13,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1087,1409,1263,158,Quintal,1263,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,10.87,14.09,12.63
182,2021-07-14,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1156,1423,1251,30,Quintal,1251,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.56,14.23,12.51
183,2021-07-16,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1109,1363,1251,76,Quintal,1251,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.09,13.63,12.51
184,2021-07-17,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1159,1404,1328,481,Quintal,1328,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.59,14.04,13.28
185,2021-07-18,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1223,1439,1306,114,Quintal,1306,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.23,14.39,13.06
186,2021-07-19,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1143,1389,1259,416,Quintal,1259,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.43,13.89,12.59
187,2021-07-20,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1102,1384,1294,136,Quintal,1294,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.02,13.84,12.94
188,2021-07-21,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1142,1368,1290,29,Quintal,1290,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.42,13.68,12.9
189,2021-07-22,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1149,1374,1271,448,Quintal,1271,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.49,13.74,12.71
190,2021-07-23,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1146,1476,1320,180,Quintal,1320,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.46,14.76,13.2
191,2021-07-25,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1217,1430,1288,173,Quintal,1288,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.17,14.3,12.88
192,2021-07-26,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1157,1472,1298,133,Quintal,1298,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.57,14.72,12.98
193,2021-07-27,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1248,1463,1339,93,Quintal,1339,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.48,14.63,13.39
